t,topico,FL,FR,dpad_x
85.537,rodas,0.0,-0.0,
85.537,rodas,0.0,-0.0,
85.578,rodas,0.0,-0.0,
85.579,rodas,0.0,-0.0,
85.579,rodas,0.0,-0.0,
85.637,rodas,0.0,-0.0,
85.638,rodas,0.0,-0.0,
85.678,rodas,0.0,-0.0,
85.679,rodas,0.0,-0.0,
85.681,rodas,0.0,-0.0,
85.737,rodas,0.0,-0.0,
85.738,rodas,0.0,-0.0,
85.776,rodas,0.0,-0.0,
85.777,rodas,0.0,-0.0,
85.777,rodas,0.0,-0.0,
85.837,rodas,0.0,-0.0,
85.837,rodas,0.0,-0.0,
85.877,rodas,0.0,-0.0,
85.877,rodas,0.0,-0.0,
85.877,rodas,0.0,-0.0,
85.937,rodas,0.0,-0.0,
85.937,rodas,0.0,-0.0,
85.977,rodas,0.0,-0.0,
85.977,rodas,0.0,-0.0,
85.977,rodas,0.0,-0.0,
86.037,rodas,0.0,-0.0,
86.037,rodas,0.0,-0.0,
86.077,rodas,0.0,-0.0,
86.077,rodas,0.0,-0.0,
86.078,rodas,0.0,-0.0,
86.137,rodas,0.0,-0.0,
86.137,rodas,0.0,-0.0,
86.177,rodas,0.0,-0.0,
86.177,rodas,0.0,-0.0,
86.177,rodas,0.0,-0.0,
86.237,rodas,0.0,-0.0,
86.237,rodas,0.0,-0.0,
86.297,rodas,0.0,-0.0,
86.297,rodas,0.0,-0.0,
86.298,rodas,0.0,-0.0,
86.337,rodas,0.0,-0.0,
86.337,rodas,0.0,-0.0,
86.397,rodas,0.0,-0.0,
86.397,rodas,0.0,-0.0,
86.397,rodas,0.0,-0.0,
86.437,rodas,0.0,-0.0,
86.437,rodas,0.0,-0.0,
86.497,rodas,0.0,-0.0,
86.497,rodas,0.0,-0.0,
86.497,rodas,0.0,-0.0,
86.536,rodas,0.0,-0.0,
86.537,rodas,0.0,-0.0,
86.596,rodas,0.0,-0.0,
86.597,rodas,0.0,-0.0,
86.597,rodas,0.0,-0.0,
86.637,rodas,0.0,-0.0,
86.637,rodas,0.0,-0.0,
86.696,rodas,0.0,-0.0,
86.697,rodas,0.0,-0.0,
86.697,rodas,0.0,-0.0,
86.737,rodas,0.0,-0.0,
86.737,rodas,0.0,-0.0,
86.797,rodas,0.0,-0.0,
86.797,rodas,0.0,-0.0,
86.797,rodas,0.0,-0.0,
86.837,rodas,0.0,-0.0,
86.837,rodas,0.0,-0.0,
86.897,rodas,0.0,-0.0,
86.897,rodas,0.0,-0.0,
86.897,rodas,0.0,-0.0,
86.937,rodas,0.0,-0.0,
86.937,rodas,0.0,-0.0,
86.977,rodas,0.0,-0.0,
86.977,rodas,0.0,-0.0,
86.978,rodas,0.0,-0.0,
87.037,rodas,0.0,-0.0,
87.037,rodas,0.0,-0.0,
87.096,rodas,0.0,-0.0,
87.097,rodas,0.0,-0.0,
87.097,rodas,0.0,-0.0,
87.137,rodas,0.0,-0.0,
87.137,rodas,0.0,-0.0,
87.197,rodas,0.0,-0.0,
87.197,rodas,0.0,-0.0,
87.197,rodas,0.0,-0.0,
87.237,rodas,0.0,-0.0,
87.237,rodas,0.0,-0.0,
87.297,rodas,0.0,-0.0,
87.297,rodas,0.0,-0.0,
87.297,rodas,0.0,-0.0,
87.336,rodas,0.0,-0.0,
87.337,rodas,0.0,-0.0,
87.397,rodas,0.0,-0.0,
87.397,rodas,0.0,-0.0,
87.398,rodas,0.0,-0.0,
87.436,rodas,0.0,-0.0,
87.437,rodas,0.0,-0.0,
87.497,rodas,0.0,-0.0,
87.499,rodas,0.0,-0.0,
87.501,rodas,0.0,-0.0,
87.537,rodas,0.0,-0.0,
87.537,rodas,0.0,-0.0,
87.597,rodas,0.0,-0.0,
87.597,rodas,0.0,-0.0,
87.598,rodas,0.0,-0.0,
87.637,rodas,0.0,-0.0,
87.638,rodas,0.0,-0.0,
87.697,rodas,0.0,-0.0,
87.698,rodas,0.0,-0.0,
87.698,rodas,0.0,-0.0,
87.737,rodas,0.0,-0.0,
87.737,rodas,0.0,-0.0,
87.797,rodas,0.0,-0.0,
87.797,rodas,0.0,-0.0,
87.797,rodas,0.0,-0.0,
87.837,rodas,0.0,-0.0,
87.837,rodas,0.0,-0.0,
87.899,rodas,0.0,-0.0,
87.900,rodas,0.0,-0.0,
87.900,rodas,0.0,-0.0,
87.937,rodas,0.0,-0.0,
87.937,rodas,0.0,-0.0,
87.997,rodas,0.0,-0.0,
87.997,rodas,0.0,-0.0,
87.997,rodas,0.0,-0.0,
88.037,rodas,0.0,-0.0,
88.037,rodas,0.0,-0.0,
88.097,rodas,0.0,-0.0,
88.097,rodas,0.0,-0.0,
88.097,rodas,0.0,-0.0,
88.137,rodas,0.0,-0.0,
88.137,rodas,0.0,-0.0,
88.197,rodas,0.0,-0.0,
88.197,rodas,0.0,-0.0,
88.197,rodas,0.0,-0.0,
88.237,rodas,0.0,-0.0,
88.238,rodas,0.0,-0.0,
88.297,rodas,0.0,-0.0,
88.297,rodas,0.0,-0.0,
88.297,rodas,0.0,-0.0,
88.337,rodas,0.0,-0.0,
88.337,rodas,0.0,-0.0,
88.397,rodas,0.0,-0.0,
88.397,rodas,0.0,-0.0,
88.397,rodas,0.0,-0.0,
88.436,rodas,0.0,-0.0,
88.437,rodas,0.0,-0.0,
88.497,rodas,0.0,-0.0,
88.497,rodas,0.0,-0.0,
88.497,rodas,0.0,-0.0,
88.537,rodas,0.0,-0.0,
88.537,rodas,0.0,-0.0,
88.597,rodas,0.0,-0.0,
88.597,rodas,0.0,-0.0,
88.597,rodas,0.0,-0.0,
88.636,rodas,0.0,-0.0,
88.637,rodas,0.0,-0.0,
88.696,rodas,0.0,-0.0,
88.697,rodas,0.0,-0.0,
88.697,rodas,0.0,-0.0,
88.736,rodas,0.0,-0.0,
88.737,rodas,0.0,-0.0,
88.797,rodas,0.0,-0.0,
88.797,rodas,0.0,-0.0,
88.797,rodas,0.0,-0.0,
88.837,rodas,0.0,-0.0,
88.837,rodas,0.0,-0.0,
88.897,rodas,0.0,-0.0,
88.897,rodas,0.0,-0.0,
88.898,rodas,0.0,-0.0,
88.937,rodas,0.0,-0.0,
88.937,rodas,0.0,-0.0,
88.997,rodas,0.0,-0.0,
88.997,rodas,0.0,-0.0,
88.998,rodas,0.0,-0.0,
89.037,rodas,0.0,-0.0,
89.037,rodas,0.0,-0.0,
89.097,rodas,0.0,-0.0,
89.097,rodas,0.0,-0.0,
89.097,rodas,0.0,-0.0,
89.137,rodas,0.0,-0.0,
89.137,rodas,0.0,-0.0,
89.197,rodas,0.0,-0.0,
89.197,rodas,0.0,-0.0,
89.197,rodas,0.0,-0.0,
89.236,rodas,0.0,-0.0,
89.237,rodas,0.0,-0.0,
89.297,rodas,0.0,-0.0,
89.297,rodas,0.0,-0.0,
89.297,rodas,0.0,-0.0,
89.337,rodas,0.0,-0.0,
89.337,rodas,0.0,-0.0,
89.396,rodas,0.0,-0.0,
89.397,rodas,0.0,-0.0,
89.437,rodas,0.0,-0.0,
89.437,rodas,0.0,-0.0,
89.476,rodas,0.0,-0.0,
89.477,rodas,0.0,-0.0,
89.477,rodas,0.0,-0.0,
89.537,rodas,0.0,-0.0,
89.538,rodas,0.0,-0.0,
89.577,rodas,0.0,-0.0,
89.578,rodas,0.0,-0.0,
89.579,rodas,0.0,-0.0,
89.636,rodas,0.0,-0.0,
89.637,rodas,0.0,-0.0,
89.677,rodas,0.0,-0.0,
89.677,rodas,0.0,-0.0,
89.677,rodas,0.0,-0.0,
89.737,rodas,0.0,-0.0,
89.737,rodas,0.0,-0.0,
89.777,rodas,0.0,-0.0,
89.777,rodas,0.0,-0.0,
89.777,rodas,0.0,-0.0,
89.837,rodas,0.0,-0.0,
89.837,rodas,0.0,-0.0,
89.876,rodas,0.0,-0.0,
89.877,rodas,0.0,-0.0,
89.877,rodas,0.0,-0.0,
89.937,rodas,0.0,-0.0,
89.937,rodas,0.0,-0.0,
89.977,rodas,0.0,-0.0,
89.977,rodas,0.0,-0.0,
89.977,rodas,0.0,-0.0,
90.037,rodas,0.0,-0.0,
90.037,rodas,0.0,-0.0,
90.077,rodas,0.0,-0.0,
90.077,rodas,0.0,-0.0,
90.077,rodas,0.0,-0.0,
90.137,rodas,0.0,-0.0,
90.137,rodas,0.0,-0.0,
90.177,rodas,0.0,-0.0,
90.177,rodas,0.0,-0.0,
90.178,rodas,0.0,-0.0,
90.239,rodas,0.0,-0.0,
90.240,rodas,0.0,-0.0,
90.277,rodas,0.0,-0.0,
90.277,rodas,0.0,-0.0,
90.278,rodas,0.0,-0.0,
90.337,rodas,0.0,-0.0,
90.337,rodas,0.0,-0.0,
90.377,rodas,0.0,-0.0,
90.377,rodas,0.0,-0.0,
90.377,rodas,0.0,-0.0,
90.437,rodas,0.0,-0.0,
90.437,rodas,0.0,-0.0,
90.477,rodas,0.0,-0.0,
90.477,rodas,0.0,-0.0,
90.477,rodas,0.0,-0.0,
90.537,rodas,0.0,-0.0,
90.537,rodas,0.0,-0.0,
90.577,rodas,0.0,-0.0,
90.577,rodas,0.0,-0.0,
90.577,rodas,0.0,-0.0,
90.637,rodas,0.0,-0.0,
90.637,rodas,0.0,-0.0,
90.676,rodas,0.0,-0.0,
90.677,rodas,0.0,-0.0,
90.677,rodas,0.0,-0.0,
90.737,rodas,0.0,-0.0,
90.737,rodas,0.0,-0.0,
90.777,rodas,0.0,-0.0,
90.777,rodas,0.0,-0.0,
90.777,rodas,0.0,-0.0,
90.837,rodas,0.0,-0.0,
90.838,rodas,0.0,-0.0,
90.877,rodas,0.0,-0.0,
90.877,rodas,0.0,-0.0,
90.878,rodas,0.0,-0.0,
90.937,rodas,0.0,-0.0,
90.938,rodas,0.0,-0.0,
90.977,rodas,0.0,-0.0,
90.977,rodas,0.0,-0.0,
90.977,rodas,0.0,-0.0,
91.037,rodas,0.0,-0.0,
91.037,rodas,0.0,-0.0,
91.077,rodas,0.0,-0.0,
91.077,rodas,0.0,-0.0,
91.077,rodas,0.0,-0.0,
91.137,rodas,0.0,-0.0,
91.137,rodas,0.0,-0.0,
91.177,rodas,0.0,-0.0,
91.177,rodas,0.0,-0.0,
91.177,rodas,0.0,-0.0,
91.237,rodas,0.0,-0.0,
91.237,rodas,0.0,-0.0,
91.276,rodas,0.0,-0.0,
91.277,rodas,0.0,-0.0,
91.277,rodas,0.0,-0.0,
91.337,rodas,0.0,-0.0,
91.337,rodas,0.0,-0.0,
91.377,rodas,0.0,-0.0,
91.377,rodas,0.0,-0.0,
91.417,rodas,0.0,-0.0,
91.417,rodas,0.0,-0.0,
91.477,rodas,0.0,-0.0,
91.477,rodas,0.0,-0.0,
91.477,rodas,0.0,-0.0,
91.519,rodas,0.0,-0.0,
91.520,rodas,0.0,-0.0,
91.557,rodas,0.0,-0.0,
91.557,rodas,0.0,-0.0,
91.617,rodas,0.0,-0.0,
91.617,rodas,0.0,-0.0,
91.617,rodas,0.0,-0.0,
91.656,rodas,0.0,-0.0,
91.657,rodas,0.0,-0.0,
91.717,rodas,0.0,-0.0,
91.717,rodas,0.0,-0.0,
91.717,rodas,0.0,-0.0,
91.757,rodas,0.0,-0.0,
91.757,rodas,0.0,-0.0,
91.817,rodas,0.0,-0.0,
91.817,rodas,0.0,-0.0,
91.818,rodas,0.0,-0.0,
91.857,rodas,0.0,-0.0,
91.857,rodas,0.0,-0.0,
91.917,rodas,0.0,-0.0,
91.917,rodas,0.0,-0.0,
91.918,rodas,0.0,-0.0,
91.956,rodas,0.0,-0.0,
91.957,rodas,0.0,-0.0,
92.017,rodas,0.0,-0.0,
92.017,rodas,0.0,-0.0,
92.017,rodas,0.0,-0.0,
92.057,rodas,0.0,-0.0,
92.057,rodas,0.0,-0.0,
92.117,rodas,0.0,-0.0,
92.117,rodas,0.0,-0.0,
92.118,rodas,0.0,-0.0,
92.157,rodas,0.0,-0.0,
92.157,rodas,0.0,-0.0,
92.217,rodas,0.0,-0.0,
92.217,rodas,0.0,-0.0,
92.217,rodas,0.0,-0.0,
92.257,rodas,0.0,-0.0,
92.257,rodas,0.0,-0.0,
92.317,rodas,0.0,-0.0,
92.318,rodas,0.0,-0.0,
92.319,rodas,0.0,-0.0,
92.357,rodas,0.0,-0.0,
92.357,rodas,0.0,-0.0,
92.396,rodas,0.0,-0.0,
92.397,rodas,0.0,-0.0,
92.397,rodas,0.0,-0.0,
92.457,rodas,0.0,-0.0,
92.457,rodas,0.0,-0.0,
92.497,rodas,0.0,-0.0,
92.497,rodas,0.0,-0.0,
92.497,rodas,0.0,-0.0,
92.557,rodas,0.0,-0.0,
92.557,rodas,0.0,-0.0,
92.596,rodas,0.0,-0.0,
92.597,rodas,0.0,-0.0,
92.597,rodas,0.0,-0.0,
92.657,rodas,0.0,-0.0,
92.657,rodas,0.0,-0.0,
92.717,rodas,0.0,-0.0,
92.717,rodas,0.0,-0.0,
92.718,rodas,0.0,-0.0,
92.757,rodas,0.0,-0.0,
92.757,rodas,0.0,-0.0,
92.817,rodas,0.0,-0.0,
92.817,rodas,0.0,-0.0,
92.818,rodas,0.0,-0.0,
92.857,rodas,0.0,-0.0,
92.857,rodas,0.0,-0.0,
92.897,rodas,0.0,-0.0,
92.897,rodas,0.0,-0.0,
92.898,rodas,0.0,-0.0,
92.957,rodas,0.0,-0.0,
92.957,rodas,0.0,-0.0,
92.996,rodas,0.0,-0.0,
92.997,rodas,0.0,-0.0,
92.997,rodas,0.0,-0.0,
93.057,rodas,0.0,-0.0,
93.057,rodas,0.0,-0.0,
93.097,rodas,0.0,-0.0,
93.097,rodas,0.0,-0.0,
93.098,rodas,0.0,-0.0,
93.157,rodas,0.0,-0.0,
93.157,rodas,0.0,-0.0,
93.196,rodas,0.0,-0.0,
93.197,rodas,0.0,-0.0,
93.197,rodas,0.0,-0.0,
93.256,rodas,0.0,-0.0,
93.257,rodas,0.0,-0.0,
93.297,rodas,0.0,-0.0,
93.297,rodas,0.0,-0.0,
93.297,rodas,0.0,-0.0,
93.357,rodas,0.0,-0.0,
93.357,rodas,0.0,-0.0,
93.397,rodas,0.0,-0.0,
93.397,rodas,0.0,-0.0,
93.397,rodas,0.0,-0.0,
93.457,rodas,0.0,-0.0,
93.457,rodas,0.0,-0.0,
93.497,rodas,0.0,-0.0,
93.497,rodas,0.0,-0.0,
93.557,rodas,0.0,-0.0,
93.557,rodas,0.0,-0.0,
93.557,rodas,0.0,-0.0,
93.597,rodas,0.0,-0.0,
93.597,rodas,0.0,-0.0,
93.597,rodas,0.0,-0.0,
93.656,rodas,0.0,-0.0,
93.657,rodas,0.0,-0.0,
93.697,rodas,0.0,-0.0,
93.697,rodas,0.0,-0.0,
93.697,rodas,0.0,-0.0,
93.757,rodas,0.0,-0.0,
93.757,rodas,0.0,-0.0,
93.817,rodas,0.0,-0.0,
93.817,rodas,0.0,-0.0,
93.817,rodas,0.0,-0.0,
93.857,rodas,0.0,-0.0,
93.857,rodas,0.0,-0.0,
93.917,rodas,0.0,-0.0,
93.917,rodas,0.0,-0.0,
93.917,rodas,0.0,-0.0,
93.956,rodas,0.0,-0.0,
93.957,rodas,0.0,-0.0,
94.017,rodas,0.0,-0.0,
94.017,rodas,0.0,-0.0,
94.017,rodas,0.0,-0.0,
94.057,rodas,0.0,-0.0,
94.057,rodas,0.0,-0.0,
94.117,rodas,0.0,-0.0,
94.117,rodas,0.0,-0.0,
94.118,rodas,0.0,-0.0,
94.157,rodas,0.0,-0.0,
94.157,rodas,0.0,-0.0,
94.217,rodas,0.0,-0.0,
94.217,rodas,0.0,-0.0,
94.218,rodas,0.0,-0.0,
94.257,rodas,0.0,-0.0,
94.257,rodas,0.0,-0.0,
94.317,rodas,0.0,-0.0,
94.317,rodas,0.0,-0.0,
94.318,rodas,0.0,-0.0,
94.357,rodas,0.0,-0.0,
94.357,rodas,0.0,-0.0,
94.417,rodas,0.0,-0.0,
94.417,rodas,0.0,-0.0,
94.417,rodas,0.0,-0.0,
94.457,rodas,0.0,-0.0,
94.457,rodas,0.0,-0.0,
94.517,rodas,0.0,-0.0,
94.517,rodas,0.0,-0.0,
94.517,rodas,0.0,-0.0,
94.557,rodas,0.0,-0.0,
94.557,rodas,0.0,-0.0,
94.617,rodas,0.0,-0.0,
94.618,rodas,0.0,-0.0,
94.618,rodas,0.0,-0.0,
94.656,rodas,0.0,-0.0,
94.657,rodas,0.0,-0.0,
94.717,rodas,0.0,-0.0,
94.717,rodas,0.0,-0.0,
94.717,rodas,0.0,-0.0,
94.757,rodas,0.0,-0.0,
94.757,rodas,0.0,-0.0,
94.817,rodas,0.0,-0.0,
94.817,rodas,0.0,-0.0,
94.818,rodas,0.0,-0.0,
94.857,rodas,0.0,-0.0,
94.857,rodas,0.0,-0.0,
94.917,rodas,0.0,-0.0,
94.917,rodas,0.0,-0.0,
94.918,rodas,0.0,-0.0,
94.956,rodas,0.0,-0.0,
94.957,rodas,0.0,-0.0,
95.017,rodas,0.0,-0.0,
95.017,rodas,0.0,-0.0,
95.017,rodas,0.0,-0.0,
95.056,rodas,0.0,-0.0,
95.057,rodas,0.0,-0.0,
95.117,rodas,0.0,-0.0,
95.117,rodas,0.0,-0.0,
95.118,rodas,0.0,-0.0,
95.157,rodas,0.0,-0.0,
95.157,rodas,0.0,-0.0,
95.217,rodas,0.0,-0.0,
95.217,rodas,0.0,-0.0,
95.218,rodas,0.0,-0.0,
95.257,rodas,0.0,-0.0,
95.257,rodas,0.0,-0.0,
95.317,rodas,0.0,-0.0,
95.317,rodas,0.0,-0.0,
95.318,rodas,0.0,-0.0,
95.357,rodas,0.0,-0.0,
95.357,rodas,0.0,-0.0,
95.417,rodas,0.0,-0.0,
95.417,rodas,0.0,-0.0,
95.417,rodas,0.0,-0.0,
95.457,rodas,0.0,-0.0,
95.458,rodas,0.0,-0.0,
95.517,rodas,0.0,-0.0,
95.517,rodas,0.0,-0.0,
95.517,rodas,0.0,-0.0,
95.557,rodas,0.0,-0.0,
95.557,rodas,0.0,-0.0,
95.617,rodas,0.0,-0.0,
95.617,rodas,0.0,-0.0,
95.618,rodas,0.0,-0.0,
95.657,rodas,0.0,-0.0,
95.657,rodas,0.0,-0.0,
95.717,rodas,0.0,-0.0,
95.717,rodas,0.0,-0.0,
95.718,rodas,0.0,-0.0,
95.757,rodas,0.0,-0.0,
95.757,rodas,0.0,-0.0,
95.817,rodas,0.0,-0.0,
95.817,rodas,0.0,-0.0,
95.818,rodas,0.0,-0.0,
95.856,rodas,0.0,-0.0,
95.857,rodas,0.0,-0.0,
95.917,rodas,0.0,-0.0,
95.917,rodas,0.0,-0.0,
95.918,rodas,0.0,-0.0,
95.957,rodas,0.0,-0.0,
95.957,rodas,0.0,-0.0,
96.017,rodas,0.0,-0.0,
96.017,rodas,0.0,-0.0,
96.018,rodas,0.0,-0.0,
96.058,rodas,0.0,-0.0,
96.059,rodas,0.0,-0.0,
96.116,rodas,0.0,-0.0,
96.117,rodas,0.0,-0.0,
96.117,rodas,0.0,-0.0,
96.156,rodas,0.0,-0.0,
96.157,rodas,0.0,-0.0,
96.217,rodas,0.0,-0.0,
96.217,rodas,0.0,-0.0,
96.217,rodas,0.0,-0.0,
96.257,rodas,0.0,-0.0,
96.257,rodas,0.0,-0.0,
96.317,rodas,0.0,-0.0,
96.317,rodas,0.0,-0.0,
96.318,rodas,0.0,-0.0,
96.357,rodas,0.0,-0.0,
96.357,rodas,0.0,-0.0,
96.416,rodas,0.0,-0.0,
96.417,rodas,0.0,-0.0,
96.417,rodas,0.0,-0.0,
96.477,rodas,0.0,-0.0,
96.477,rodas,0.0,-0.0,
96.517,rodas,0.0,-0.0,
96.517,rodas,0.0,-0.0,
96.518,rodas,0.0,-0.0,
96.577,rodas,0.0,-0.0,
96.577,rodas,0.0,-0.0,
96.617,rodas,0.0,-0.0,
96.617,rodas,0.0,-0.0,
96.618,rodas,0.0,-0.0,
96.677,rodas,0.0,-0.0,
96.677,rodas,0.0,-0.0,
96.718,rodas,0.0,-0.0,
96.718,rodas,0.0,-0.0,
96.718,rodas,0.0,-0.0,
96.777,rodas,0.0,-0.0,
96.777,rodas,0.0,-0.0,
96.817,rodas,0.0,-0.0,
96.817,rodas,0.0,-0.0,
96.817,rodas,0.0,-0.0,
96.877,rodas,0.0,-0.0,
96.877,rodas,0.0,-0.0,
96.917,rodas,0.0,-0.0,
96.917,rodas,0.0,-0.0,
96.917,rodas,0.0,-0.0,
96.977,rodas,0.0,-0.0,
96.977,rodas,0.0,-0.0,
97.017,rodas,0.0,-0.0,
97.017,rodas,0.0,-0.0,
97.017,rodas,0.0,-0.0,
97.077,rodas,0.0,-0.0,
97.077,rodas,0.0,-0.0,
97.117,rodas,0.0,-0.0,
97.117,rodas,0.0,-0.0,
97.117,rodas,0.0,-0.0,
97.177,rodas,0.0,-0.0,
97.177,rodas,0.0,-0.0,
97.217,rodas,0.0,-0.0,
97.217,rodas,0.0,-0.0,
97.217,rodas,0.0,-0.0,
97.257,rodas,0.0,-0.0,
97.257,rodas,0.0,-0.0,
97.317,rodas,0.0,-0.0,
97.317,rodas,0.0,-0.0,
97.317,rodas,0.0,-0.0,
97.357,rodas,0.0,-0.0,
97.357,rodas,0.0,-0.0,
97.417,rodas,0.0,-0.0,
97.417,rodas,0.0,-0.0,
97.418,rodas,0.0,-0.0,
97.476,rodas,0.0,-0.0,
97.477,rodas,0.0,-0.0,
97.517,rodas,0.0,-0.0,
97.517,rodas,0.0,-0.0,
97.517,rodas,0.0,-0.0,
97.577,rodas,0.0,-0.0,
97.577,rodas,0.0,-0.0,
97.617,rodas,0.0,-0.0,
97.617,rodas,0.0,-0.0,
97.657,rodas,0.0,-0.0,
97.657,rodas,0.0,-0.0,
97.697,rodas,0.0,-0.0,
97.697,rodas,0.0,-0.0,
97.697,rodas,0.0,-0.0,
97.757,rodas,0.0,-0.0,
97.757,rodas,0.0,-0.0,
97.797,rodas,0.0,-0.0,
97.797,rodas,0.0,-0.0,
97.797,rodas,0.0,-0.0,
97.857,rodas,0.0,-0.0,
97.857,rodas,0.0,-0.0,
97.897,rodas,0.0,-0.0,
97.897,rodas,0.0,-0.0,
97.898,rodas,0.0,-0.0,
97.957,rodas,0.0,-0.0,
97.957,rodas,0.0,-0.0,
97.997,rodas,0.0,-0.0,
97.998,rodas,0.0,-0.0,
97.999,rodas,0.0,-0.0,
98.057,rodas,0.0,-0.0,
98.057,rodas,0.0,-0.0,
98.097,rodas,0.0,-0.0,
98.097,rodas,0.0,-0.0,
98.097,rodas,0.0,-0.0,
98.157,rodas,0.0,-0.0,
98.157,rodas,0.0,-0.0,
98.197,rodas,0.0,-0.0,
98.197,rodas,0.0,-0.0,
98.197,rodas,0.0,-0.0,
98.256,rodas,0.0,-0.0,
98.257,rodas,0.0,-0.0,
98.297,rodas,0.0,-0.0,
98.297,rodas,0.0,-0.0,
98.298,rodas,0.0,-0.0,
98.357,rodas,0.0,-0.0,
98.357,rodas,0.0,-0.0,
98.397,rodas,0.0,-0.0,
98.397,rodas,0.0,-0.0,
98.397,rodas,0.0,-0.0,
98.457,rodas,0.0,-0.0,
98.457,rodas,0.0,-0.0,
98.497,rodas,0.0,-0.0,
98.497,rodas,0.0,-0.0,
98.498,rodas,0.0,-0.0,
98.557,rodas,0.0,-0.0,
98.557,rodas,0.0,-0.0,
98.597,rodas,0.0,-0.0,
98.597,rodas,0.0,-0.0,
98.598,rodas,0.0,-0.0,
98.657,rodas,0.0,-0.0,
98.657,rodas,0.0,-0.0,
98.697,rodas,0.0,-0.0,
98.697,rodas,0.0,-0.0,
98.697,rodas,0.0,-0.0,
98.757,rodas,0.0,-0.0,
98.757,rodas,0.0,-0.0,
98.797,rodas,0.0,-0.0,
98.797,rodas,0.0,-0.0,
98.797,rodas,0.0,-0.0,
98.857,rodas,0.0,-0.0,
98.857,rodas,0.0,-0.0,
98.897,rodas,0.0,-0.0,
98.897,rodas,0.0,-0.0,
98.897,rodas,0.0,-0.0,
98.957,rodas,0.0,-0.0,
98.957,rodas,0.0,-0.0,
98.997,rodas,0.0,-0.0,
98.997,rodas,0.0,-0.0,
98.998,rodas,0.0,-0.0,
99.057,rodas,0.0,-0.0,
99.057,rodas,0.0,-0.0,
99.097,rodas,0.0,-0.0,
99.097,rodas,0.0,-0.0,
99.097,rodas,0.0,-0.0,
99.157,rodas,0.0,-0.0,
99.157,rodas,0.0,-0.0,
99.197,rodas,0.0,-0.0,
99.197,rodas,0.0,-0.0,
99.197,rodas,0.0,-0.0,
99.257,rodas,0.0,-0.0,
99.257,rodas,0.0,-0.0,
99.297,rodas,0.0,-0.0,
99.297,rodas,0.0,-0.0,
99.298,rodas,0.0,-0.0,
99.357,rodas,0.0,-0.0,
99.357,rodas,0.0,-0.0,
99.397,rodas,0.0,-0.0,
99.397,rodas,0.0,-0.0,
99.397,rodas,0.0,-0.0,
99.456,rodas,0.0,-0.0,
99.457,rodas,0.0,-0.0,
99.497,rodas,0.0,-0.0,
99.497,rodas,0.0,-0.0,
99.498,rodas,0.0,-0.0,
99.556,rodas,0.0,-0.0,
99.557,rodas,0.0,-0.0,
99.597,rodas,0.0,-0.0,
99.597,rodas,0.0,-0.0,
99.598,rodas,0.0,-0.0,
99.656,rodas,0.0,-0.0,
99.657,rodas,0.0,-0.0,
99.697,rodas,0.0,-0.0,
99.698,rodas,0.0,-0.0,
99.698,rodas,0.0,-0.0,
99.757,rodas,0.0,-0.0,
99.757,rodas,0.0,-0.0,
99.797,rodas,0.0,-0.0,
99.797,rodas,0.0,-0.0,
99.797,rodas,0.0,-0.0,
99.857,rodas,0.0,-0.0,
99.857,rodas,0.0,-0.0,
99.897,rodas,0.0,-0.0,
99.897,rodas,0.0,-0.0,
99.897,rodas,0.0,-0.0,
99.957,rodas,0.0,-0.0,
99.957,rodas,0.0,-0.0,
99.997,rodas,0.0,-0.0,
99.997,rodas,0.0,-0.0,
99.998,rodas,0.0,-0.0,
100.057,rodas,0.0,-0.0,
100.057,rodas,0.0,-0.0,
100.097,rodas,0.0,-0.0,
100.097,rodas,0.0,-0.0,
100.097,rodas,0.0,-0.0,
100.156,rodas,0.0,-0.0,
100.157,rodas,0.0,-0.0,
100.217,rodas,0.0,-0.0,
100.217,rodas,0.0,-0.0,
100.218,rodas,0.0,-0.0,
100.257,rodas,0.0,-0.0,
100.257,rodas,0.0,-0.0,
100.317,rodas,0.0,-0.0,
100.318,rodas,0.0,-0.0,
100.318,rodas,0.0,-0.0,
100.357,rodas,0.0,-0.0,
100.357,rodas,0.0,-0.0,
100.417,rodas,0.0,-0.0,
100.417,rodas,0.0,-0.0,
100.418,rodas,0.0,-0.0,
100.457,rodas,0.0,-0.0,
100.457,rodas,0.0,-0.0,
100.517,rodas,0.0,-0.0,
100.517,rodas,0.0,-0.0,
100.518,rodas,0.0,-0.0,
100.557,rodas,0.0,-0.0,
100.557,rodas,0.0,-0.0,
100.617,rodas,0.0,-0.0,
100.618,rodas,0.0,-0.0,
100.618,rodas,0.0,-0.0,
100.657,rodas,0.0,-0.0,
100.657,rodas,0.0,-0.0,
100.717,rodas,0.0,-0.0,
100.718,rodas,0.0,-0.0,
100.719,rodas,0.0,-0.0,
100.757,rodas,0.0,-0.0,
100.757,rodas,0.0,-0.0,
100.817,rodas,0.0,-0.0,
100.817,rodas,0.0,-0.0,
100.818,rodas,0.0,-0.0,
100.857,rodas,0.0,-0.0,
100.857,rodas,0.0,-0.0,
100.917,rodas,0.0,-0.0,
100.917,rodas,0.0,-0.0,
100.918,rodas,0.0,-0.0,
100.957,rodas,0.0,-0.0,
100.957,rodas,0.0,-0.0,
101.017,rodas,0.0,-0.0,
101.018,rodas,0.0,-0.0,
101.018,rodas,0.0,-0.0,
101.057,rodas,0.0,-0.0,
101.057,rodas,0.0,-0.0,
