t,x,y,yaw,dist
8.232,2.95125,3.23943,-1.3134,8.40025
8.252,2.95292,3.2335,-1.31473,8.40109
8.273,2.95458,3.22757,-1.31606,8.40195
8.2957,2.95624,3.22163,-1.31741,8.40282
8.3148,2.95789,3.21569,-1.31876,8.4037
8.3348,2.95953,3.20974,-1.32011,8.4046
8.3551,2.96116,3.2038,-1.32146,8.4055
8.375,2.96278,3.19785,-1.32281,8.40642
8.3947,2.96439,3.1919,-1.32413,8.40736
8.4152,2.966,3.18595,-1.32546,8.4083
8.4345,2.9676,3.18,-1.32679,8.40926
8.4547,2.96919,3.17405,-1.32812,8.41023
8.4751,2.97077,3.16809,-1.32945,8.41122
8.4953,2.97234,3.16214,-1.33076,8.41221
8.5149,2.97391,3.15618,-1.33208,8.41322
8.5348,2.97546,3.15022,-1.33339,8.41424
8.5554,2.97701,3.14426,-1.3347,8.41528
8.5748,2.97855,3.13829,-1.33601,8.41633
8.5947,2.98009,3.13232,-1.33734,8.41738
8.6146,2.98161,3.12635,-1.33867,8.41845
8.6349,2.98313,3.12038,-1.34,8.41954
8.6549,2.98464,3.11441,-1.34133,8.42063
8.6754,2.98615,3.10843,-1.34266,8.42174
8.6949,2.98764,3.10245,-1.34399,8.42286
8.7146,2.98913,3.09647,-1.34532,8.42399
8.7347,2.99061,3.09049,-1.34664,8.42514
8.7552,2.99208,3.08451,-1.34797,8.42629
8.7747,2.99354,3.07852,-1.3493,8.42746
8.7946,2.995,3.07253,-1.35063,8.42864
8.8154,2.99645,3.06654,-1.35196,8.42984
8.8352,2.99789,3.06055,-1.35329,8.43105
8.856,2.99932,3.05456,-1.35462,8.43226
8.8755,3.00074,3.04856,-1.35594,8.4335
8.8977,3.00216,3.04257,-1.35728,8.43474
8.9172,3.00356,3.03657,-1.35861,8.436
8.937,3.00496,3.03057,-1.35994,8.43726
8.9572,3.00636,3.02456,-1.36127,8.43855
8.9773,3.00774,3.01856,-1.3626,8.43984
8.9971,3.00912,3.01255,-1.36393,8.44114
9.017,3.01048,3.00654,-1.36526,8.44246
9.0369,3.01184,3.00053,-1.36659,8.44379
9.0569,3.0132,2.99452,-1.36792,8.44513
9.0772,3.01454,2.9885,-1.36925,8.44649
9.0972,3.01588,2.98249,-1.37058,8.44785
9.1168,3.0172,2.97647,-1.37191,8.44923
9.1371,3.01852,2.97045,-1.37324,8.45063
9.1569,3.01983,2.96443,-1.37456,8.45203
9.1769,3.02114,2.95841,-1.37589,8.45344
9.1969,3.02243,2.95238,-1.37722,8.45487
9.2171,3.02372,2.94636,-1.37855,8.45631
9.237,3.025,2.94033,-1.37988,8.45777
9.2569,3.02627,2.9343,-1.38121,8.45923
9.2778,3.02754,2.92827,-1.38254,8.46071
9.2971,3.02879,2.92223,-1.38387,8.4622
